id_entrega,fecha,zona,tipo_pedido,clima,trafico,tiempo_entrega,retraso
312,2025-04-20 20:13:20.999586,San Salvador,Farmacia,Lluvioso,Bajo,29,0
313,2025-05-10 22:40:22.045038,La Libertad,Supermercado,Nublado,Medio,50,22
314,2025-03-12 19:13:43.725671,Santa Ana,Farmacia,Soleado,Medio,39,7
315,2025-04-29 22:29:43.554156,Santa Ana,Restaurante,Nublado,Bajo,22,0
316,2025-07-02 04:35:54.064166,La Libertad,Farmacia,Soleado,Alto,59,28
317,2025-04-09 19:37:45.055696,San Salvador,Tienda en línea,Soleado,Alto,61,23
318,2025-04-21 14:02:24.526378,San Miguel,Farmacia,Soleado,Medio,49,15
319,2025-03-24 07:36:09.648128,San Miguel,Farmacia,Lluvioso,Alto,56,36
320,2025-05-29 17:10:41.136828,San Salvador,Restaurante,Lluvioso,Alto,60,39
321,2025-06-03 09:37:06.751019,Santa Ana,Farmacia,Nublado,Alto,55,17
322,2025-07-12 14:39:21.990209,San Miguel,Tienda en línea,Soleado,Bajo,34,0
323,2025-04-03 23:34:18.415144,San Salvador,Supermercado,Lluvioso,Alto,46,25
324,2025-06-15 23:14:09.757529,La Libertad,Supermercado,Nublado,Alto,35,13
325,2025-03-13 19:39:20.354550,San Miguel,Supermercado,Soleado,Medio,28,4
326,2025-03-03 14:37:44.262843,La Libertad,Supermercado,Nublado,Medio,32,4
327,2025-03-15 02:28:02.338284,San Salvador,Tienda en línea,Nublado,Alto,65,45
328,2025-04-16 10:41:59.218979,La Libertad,Farmacia,Nublado,Medio,53,17
329,2025-06-05 01:54:04.173564,Santa Ana,Tienda en línea,Lluvioso,Bajo,32,0
330,2025-04-16 02:29:43.847237,Santa Ana,Farmacia,Nublado,Bajo,30,0
331,2025-05-27 15:47:08.423141,Santa Ana,Restaurante,Soleado,Alto,48,20
332,2025-04-15 03:42:12.053862,San Miguel,Tienda en línea,Soleado,Medio,45,15
333,2025-04-10 20:22:10.997427,Santa Ana,Tienda en línea,Soleado,Bajo,33,2
334,2025-07-15 01:05:30.925735,Santa Ana,Restaurante,Nublado,Medio,29,3
335,2025-08-25 16:29:43.181376,La Libertad,Tienda en línea,Soleado,Alto,47,8
336,2025-07-25 04:38:21.709071,La Libertad,Tienda en línea,Lluvioso,Bajo,48,12
337,2025-05-07 19:03:10.667967,San Salvador,Tienda en línea,Lluvioso,Bajo,46,7
338,2025-05-14 19:14:27.626067,La Libertad,Restaurante,Nublado,Medio,28,0
339,2025-05-26 20:04:43.539002,San Miguel,Restaurante,Nublado,Medio,53,26
340,2025-07-30 20:02:26.936471,San Miguel,Tienda en línea,Soleado,Bajo,15,0
341,2025-07-29 22:19:29.740470,La Libertad,Farmacia,Soleado,Bajo,28,8
342,2025-06-09 02:06:07.483605,La Libertad,Tienda en línea,Soleado,Bajo,21,0
343,2025-03-11 00:42:42.203670,Santa Ana,Supermercado,Lluvioso,Alto,43,21
344,2025-06-24 14:22:23.894156,San Salvador,Restaurante,Lluvioso,Medio,38,6
345,2025-05-06 08:09:34.595022,San Salvador,Farmacia,Nublado,Medio,36,0
346,2025-07-31 11:24:07.640930,San Miguel,Restaurante,Nublado,Alto,59,22
347,2025-07-24 03:08:45.809131,San Miguel,Farmacia,Nublado,Bajo,24,0
348,2025-08-16 07:14:14.796926,San Salvador,Farmacia,Nublado,Alto,30,2
349,2025-03-21 16:38:31.896191,La Libertad,Restaurante,Nublado,Medio,31,10
350,2025-04-03 23:45:25.548609,La Libertad,Farmacia,Nublado,Bajo,23,0
351,2025-08-27 11:10:02.553845,San Miguel,Farmacia,Nublado,Alto,56,20
352,2025-04-30 11:29:16.409274,Santa Ana,Supermercado,Nublado,Alto,26,2
353,2025-03-28 22:20:41.940485,Santa Ana,Restaurante,Soleado,Alto,51,21
354,2025-03-23 11:47:00.707975,San Miguel,Restaurante,Lluvioso,Medio,41,15
355,2025-04-23 11:35:13.902556,La Libertad,Tienda en línea,Soleado,Alto,41,12
356,2025-05-11 06:03:10.239419,La Libertad,Farmacia,Lluvioso,Alto,64,32
357,2025-05-05 10:40:46.362615,San Salvador,Restaurante,Soleado,Medio,40,14
358,2025-05-23 08:13:09.291878,Santa Ana,Tienda en línea,Nublado,Medio,41,16
359,2025-06-22 16:45:52.110706,Santa Ana,Supermercado,Soleado,Medio,41,1
360,2025-06-03 10:53:38.269006,San Miguel,Restaurante,Soleado,Medio,21,0
361,2025-06-30 04:53:59.924598,San Miguel,Tienda en línea,Nublado,Alto,57,27
362,2025-04-26 04:12:18.902216,Santa Ana,Tienda en línea,Soleado,Alto,43,12
363,2025-06-11 23:02:03.814392,La Libertad,Farmacia,Lluvioso,Bajo,47,27
364,2025-04-01 01:49:20.340284,San Miguel,Supermercado,Soleado,Medio,32,0
365,2025-08-24 09:49:30.898977,San Salvador,Restaurante,Nublado,Medio,49,23
366,2025-07-08 13:31:23.184607,La Libertad,Tienda en línea,Soleado,Medio,31,3
367,2025-06-21 18:12:31.726484,San Miguel,Farmacia,Nublado,Medio,48,8
368,2025-03-27 23:48:43.041321,La Libertad,Restaurante,Soleado,Medio,22,0
369,2025-04-13 16:34:00.024185,La Libertad,Tienda en línea,Nublado,Bajo,26,0
370,2025-05-30 12:22:41.087128,Santa Ana,Restaurante,Lluvioso,Medio,48,22
371,2025-07-21 02:07:57.102165,San Miguel,Supermercado,Soleado,Medio,47,11
372,2025-08-22 09:51:41.528002,La Libertad,Farmacia,Soleado,Alto,54,21
373,2025-05-30 17:07:30.084490,La Libertad,Supermercado,Nublado,Alto,62,32
374,2025-05-05 05:20:47.667798,San Salvador,Tienda en línea,Nublado,Alto,47,19
375,2025-08-08 21:18:04.059927,La Libertad,Farmacia,Lluvioso,Alto,47,9
376,2025-03-22 14:34:13.365865,Santa Ana,Farmacia,Nublado,Bajo,40,7
377,2025-05-24 02:17:24.834494,San Salvador,Tienda en línea,Lluvioso,Medio,50,12
378,2025-07-29 10:33:23.158966,San Miguel,Supermercado,Lluvioso,Bajo,36,3
379,2025-07-21 07:06:44.686285,San Miguel,Tienda en línea,Soleado,Bajo,21,1
380,2025-04-19 05:06:42.110224,La Libertad,Tienda en línea,Lluvioso,Bajo,32,10
381,2025-05-28 10:23:37.231340,San Salvador,Supermercado,Nublado,Medio,51,25
382,2025-05-01 05:24:41.988159,San Salvador,Tienda en línea,Nublado,Alto,39,5
383,2025-03-13 08:20:46.355750,La Libertad,Farmacia,Lluvioso,Bajo,33,0
384,2025-07-07 01:02:04.778204,San Miguel,Farmacia,Lluvioso,Medio,32,0
385,2025-05-06 06:39:30.815241,San Salvador,Supermercado,Soleado,Medio,40,1
386,2025-06-01 17:36:37.444502,San Miguel,Supermercado,Lluvioso,Medio,52,26
387,2025-08-13 06:47:39.236758,San Miguel,Tienda en línea,Soleado,Bajo,41,10
388,2025-04-12 15:04:05.188321,Santa Ana,Farmacia,Lluvioso,Bajo,42,18
389,2025-07-10 20:35:36.343185,Santa Ana,Supermercado,Soleado,Medio,30,0
390,2025-07-02 15:41:25.211823,La Libertad,Tienda en línea,Nublado,Medio,22,0
391,2025-04-15 18:39:39.081115,San Miguel,Farmacia,Nublado,Medio,29,0
392,2025-06-01 17:02:29.734102,San Salvador,Supermercado,Lluvioso,Alto,54,29
393,2025-05-11 23:19:26.945682,San Salvador,Farmacia,Lluvioso,Bajo,33,0
394,2025-06-13 16:43:32.852648,San Salvador,Supermercado,Nublado,Medio,35,15
395,2025-03-17 03:28:23.187496,La Libertad,Restaurante,Nublado,Alto,45,5
396,2025-08-05 21:52:57.385899,San Miguel,Supermercado,Soleado,Medio,23,0
397,2025-03-22 16:30:07.867237,San Miguel,Restaurante,Soleado,Bajo,18,0
398,2025-08-02 22:52:49.527437,La Libertad,Tienda en línea,Nublado,Bajo,26,0
399,2025-06-15 20:44:05.794091,San Salvador,Supermercado,Soleado,Alto,31,9
400,2025-04-10 11:26:24.019712,Santa Ana,Tienda en línea,Nublado,Alto,63,39
401,2025-03-15 20:06:37.626008,San Salvador,Supermercado,Soleado,Alto,41,7
402,2025-04-14 11:30:54.967179,San Miguel,Restaurante,Soleado,Bajo,45,8
403,2025-06-28 11:27:45.124768,San Salvador,Farmacia,Lluvioso,Alto,65,44
404,2025-04-07 12:20:20.889042,Santa Ana,Tienda en línea,Nublado,Bajo,46,15
405,2025-03-09 16:22:15.613499,San Miguel,Tienda en línea,Soleado,Bajo,30,0
406,2025-03-04 04:32:04.828063,San Salvador,Farmacia,Lluvioso,Medio,53,19
407,2025-04-15 02:15:32.750125,San Miguel,Supermercado,Soleado,Bajo,30,0
408,2025-03-21 13:43:52.264878,San Salvador,Farmacia,Soleado,Medio,39,1
409,2025-04-22 00:09:53.548876,San Miguel,Restaurante,Lluvioso,Bajo,57,24
410,2025-05-30 02:39:15.871506,Santa Ana,Restaurante,Lluvioso,Medio,40,2
411,2025-05-27 07:13:37.991409,Santa Ana,Farmacia,Nublado,Medio,48,26
412,2025-04-03 22:37:18.376701,San Miguel,Supermercado,Nublado,Bajo,34,7
413,2025-06-25 16:47:02.386965,La Libertad,Supermercado,Soleado,Bajo,15,0
414,2025-08-18 20:03:43.509452,La Libertad,Tienda en línea,Nublado,Bajo,20,0
415,2025-07-20 21:06:48.891363,La Libertad,Restaurante,Lluvioso,Bajo,46,20
416,2025-08-27 14:16:32.631724,Santa Ana,Restaurante,Nublado,Alto,47,27
417,2025-03-11 22:35:11.983442,Santa Ana,Supermercado,Soleado,Medio,22,0
418,2025-07-17 04:02:38.838532,Santa Ana,Tienda en línea,Soleado,Medio,50,17
419,2025-05-27 19:13:12.861848,San Salvador,Farmacia,Soleado,Alto,35,12
420,2025-07-28 21:12:39.413430,San Salvador,Farmacia,Lluvioso,Bajo,46,16
421,2025-05-29 23:39:26.308631,San Salvador,Supermercado,Soleado,Alto,28,0
422,2025-06-27 12:19:11.822846,Santa Ana,Restaurante,Lluvioso,Bajo,55,33
423,2025-03-26 06:08:48.549854,Santa Ana,Farmacia,Soleado,Alto,32,0
424,2025-07-17 17:20:23.257694,San Salvador,Restaurante,Soleado,Bajo,18,0
425,2025-03-09 06:45:50.118459,La Libertad,Supermercado,Lluvioso,Alto,67,30
426,2025-06-10 01:39:57.543926,San Miguel,Restaurante,Nublado,Bajo,21,0
427,2025-04-04 17:54:49.413832,San Miguel,Restaurante,Lluvioso,Alto,54,29
428,2025-08-23 12:34:18.764580,San Salvador,Tienda en línea,Lluvioso,Bajo,36,0
429,2025-05-18 09:56:57.416212,San Salvador,Farmacia,Soleado,Bajo,28,6
430,2025-07-26 04:38:24.811595,San Miguel,Tienda en línea,Lluvioso,Bajo,24,0
431,2025-04-10 09:17:25.696587,San Miguel,Tienda en línea,Lluvioso,Alto,38,4
432,2025-05-17 12:55:27.463001,Santa Ana,Tienda en línea,Soleado,Bajo,17,0
433,2025-05-09 03:18:22.937503,San Miguel,Farmacia,Nublado,Alto,46,25
434,2025-07-14 03:02:56.994451,San Miguel,Farmacia,Lluvioso,Medio,39,10
435,2025-08-27 08:25:54.852627,San Salvador,Supermercado,Soleado,Alto,49,20
436,2025-04-13 16:54:07.293072,Santa Ana,Farmacia,Nublado,Medio,24,0
437,2025-07-01 11:39:37.338160,San Salvador,Supermercado,Lluvioso,Medio,41,2
438,2025-03-14 06:08:54.685349,Santa Ana,Supermercado,Lluvioso,Medio,50,12
439,2025-06-26 22:44:31.142431,Santa Ana,Restaurante,Nublado,Alto,53,30
440,2025-05-12 09:38:36.180058,Santa Ana,Supermercado,Soleado,Bajo,34,10
441,2025-05-07 13:44:35.518999,San Salvador,Restaurante,Lluvioso,Medio,36,15
442,2025-06-13 23:12:55.261793,San Salvador,Tienda en línea,Lluvioso,Medio,54,19
443,2025-04-26 12:01:53.749433,San Salvador,Farmacia,Lluvioso,Medio,58,35
444,2025-05-05 09:24:12.177954,San Miguel,Farmacia,Lluvioso,Medio,56,35
445,2025-07-13 00:58:28.870866,San Miguel,Restaurante,Nublado,Medio,57,27
446,2025-04-29 02:20:46.471501,San Salvador,Supermercado,Lluvioso,Medio,31,7
447,2025-07-15 03:51:26.051979,San Miguel,Restaurante,Nublado,Medio,35,0
448,2025-06-25 12:13:54.759601,San Salvador,Farmacia,Nublado,Alto,54,19
449,2025-08-26 09:23:25.694800,La Libertad,Restaurante,Soleado,Medio,23,0
450,2025-04-30 13:38:58.913604,La Libertad,Restaurante,Nublado,Medio,58,18
451,2025-06-01 20:13:18.640159,San Salvador,Supermercado,Lluvioso,Medio,53,31
452,2025-03-29 01:14:15.181348,Santa Ana,Farmacia,Nublado,Medio,27,0
453,2025-03-09 13:26:55.270282,La Libertad,Tienda en línea,Soleado,Medio,25,0
454,2025-07-25 22:23:14.094460,Santa Ana,Tienda en línea,Nublado,Medio,35,11
455,2025-04-25 13:56:32.059744,Santa Ana,Restaurante,Nublado,Bajo,32,0
456,2025-08-24 05:06:05.816355,Santa Ana,Supermercado,Soleado,Alto,33,12
457,2025-07-06 12:40:07.635667,San Miguel,Restaurante,Soleado,Bajo,29,0
458,2025-04-17 21:03:25.860140,La Libertad,Tienda en línea,Lluvioso,Bajo,48,20
459,2025-04-27 08:41:07.884086,La Libertad,Tienda en línea,Lluvioso,Alto,64,38
460,2025-06-27 06:44:12.824616,La Libertad,Supermercado,Soleado,Medio,25,0
461,2025-04-29 12:52:07.196537,San Salvador,Supermercado,Lluvioso,Bajo,37,0
462,2025-03-04 09:33:38.420306,La Libertad,Restaurante,Soleado,Bajo,35,0
463,2025-04-26 00:22:40.862679,San Salvador,Restaurante,Soleado,Medio,44,23
464,2025-07-25 18:40:43.118131,La Libertad,Tienda en línea,Nublado,Medio,33,0
465,2025-07-09 14:47:14.354737,La Libertad,Tienda en línea,Lluvioso,Medio,56,35
466,2025-07-26 10:02:58.174042,San Miguel,Farmacia,Nublado,Bajo,44,16
467,2025-08-02 11:49:01.506238,Santa Ana,Restaurante,Soleado,Bajo,34,6
468,2025-06-19 17:52:57.850407,San Salvador,Restaurante,Lluvioso,Medio,52,29
469,2025-08-12 16:56:01.307458,San Miguel,Tienda en línea,Nublado,Bajo,48,9
470,2025-07-29 00:25:03.849630,La Libertad,Tienda en línea,Nublado,Bajo,20,0
471,2025-04-01 02:54:52.186803,La Libertad,Farmacia,Soleado,Alto,38,17
472,2025-06-07 11:15:28.669930,La Libertad,Tienda en línea,Lluvioso,Medio,37,1
473,2025-03-15 16:48:25.182756,San Salvador,Tienda en línea,Lluvioso,Alto,71,50
474,2025-05-02 20:22:36.785661,Santa Ana,Tienda en línea,Nublado,Medio,33,0
475,2025-04-25 16:52:43.726153,San Miguel,Farmacia,Lluvioso,Medio,57,34
476,2025-04-04 13:30:56.650393,San Salvador,Tienda en línea,Nublado,Medio,30,4
477,2025-08-23 19:16:45.173749,La Libertad,Farmacia,Nublado,Medio,28,7
478,2025-05-20 06:26:09.842073,San Miguel,Tienda en línea,Nublado,Bajo,20,0
479,2025-04-28 23:01:13.397170,San Salvador,Tienda en línea,Soleado,Alto,53,27
480,2025-08-18 16:21:17.078228,La Libertad,Supermercado,Lluvioso,Bajo,38,12
481,2025-08-30 21:51:28.495703,La Libertad,Restaurante,Soleado,Alto,42,19
482,2025-07-10 15:46:22.328897,Santa Ana,Restaurante,Lluvioso,Alto,64,31
483,2025-04-25 16:03:47.653754,La Libertad,Farmacia,Soleado,Alto,47,8
484,2025-04-09 22:07:13.436702,Santa Ana,Restaurante,Nublado,Medio,35,13
485,2025-05-08 10:38:27.840276,Santa Ana,Restaurante,Soleado,Bajo,41,8
486,2025-03-24 19:00:31.572236,La Libertad,Supermercado,Nublado,Bajo,25,0
487,2025-04-19 00:02:27.476312,La Libertad,Farmacia,Soleado,Medio,31,10
488,2025-05-29 21:34:36.740912,Santa Ana,Supermercado,Soleado,Alto,44,5
489,2025-04-12 08:35:37.817987,San Salvador,Tienda en línea,Nublado,Medio,31,0
490,2025-05-06 14:21:25.677141,San Miguel,Farmacia,Nublado,Medio,56,26
491,2025-05-15 23:24:23.605739,Santa Ana,Farmacia,Nublado,Bajo,20,0
492,2025-05-08 22:06:18.619992,San Miguel,Tienda en línea,Soleado,Alto,34,0
493,2025-07-12 09:58:32.683777,La Libertad,Restaurante,Nublado,Bajo,39,14
494,2025-05-01 04:36:30.114776,San Miguel,Supermercado,Soleado,Medio,22,0
495,2025-05-18 06:32:51.772806,Santa Ana,Supermercado,Nublado,Medio,57,24
496,2025-03-03 21:24:32.000933,La Libertad,Tienda en línea,Soleado,Medio,46,25
497,2025-07-21 16:33:43.845902,La Libertad,Supermercado,Lluvioso,Medio,29,3
498,2025-06-20 19:59:14.721236,Santa Ana,Supermercado,Soleado,Bajo,35,6
499,2025-04-13 01:04:09.062101,La Libertad,Restaurante,Soleado,Alto,53,30
500,2025-03-23 20:02:57.907886,San Salvador,Restaurante,Soleado,Medio,32,4
501,2025-06-10 06:56:35.109257,Santa Ana,Farmacia,Nublado,Alto,39,15
502,2025-04-18 10:24:10.770852,La Libertad,Restaurante,Lluvioso,Medio,45,5
503,2025-04-02 03:08:26.850115,La Libertad,Farmacia,Lluvioso,Bajo,48,28
504,2025-07-28 01:46:07.540801,Santa Ana,Farmacia,Nublado,Bajo,18,0
505,2025-06-30 09:57:57.456780,San Miguel,Tienda en línea,Soleado,Alto,48,12
506,2025-03-17 10:53:58.218030,Santa Ana,Supermercado,Nublado,Bajo,21,0
507,2025-04-15 13:54:00.932017,San Salvador,Restaurante,Nublado,Medio,42,12
508,2025-08-18 00:34:11.355760,Santa Ana,Supermercado,Lluvioso,Bajo,57,33
509,2025-07-27 11:13:58.069010,San Salvador,Farmacia,Soleado,Alto,51,30
510,2025-06-07 04:31:01.373803,San Miguel,Supermercado,Nublado,Bajo,37,2
511,2025-07-12 09:52:21.735693,La Libertad,Tienda en línea,Soleado,Bajo,32,7
512,2025-04-12 11:28:49.727061,San Salvador,Restaurante,Soleado,Alto,32,0
513,2025-03-30 15:11:00.157601,La Libertad,Supermercado,Nublado,Medio,34,14
514,2025-05-06 21:07:20.040565,La Libertad,Restaurante,Soleado,Bajo,21,0
515,2025-03-28 07:01:25.665562,Santa Ana,Supermercado,Nublado,Medio,36,6
516,2025-06-06 02:10:21.956308,Santa Ana,Restaurante,Nublado,Bajo,27,6
517,2025-03-04 13:01:17.037044,Santa Ana,Restaurante,Nublado,Medio,50,25
518,2025-04-12 21:21:53.127870,San Miguel,Supermercado,Nublado,Medio,42,3
519,2025-06-12 02:38:14.890617,San Miguel,Restaurante,Soleado,Medio,22,0
520,2025-06-20 16:45:17.238362,San Miguel,Tienda en línea,Lluvioso,Bajo,55,30
521,2025-04-29 16:45:14.995093,La Libertad,Farmacia,Nublado,Medio,40,3
522,2025-04-10 23:25:52.419558,La Libertad,Farmacia,Lluvioso,Bajo,42,7
523,2025-04-03 11:32:27.970157,San Miguel,Restaurante,Nublado,Alto,42,17
524,2025-08-10 12:49:00.967422,La Libertad,Supermercado,Soleado,Medio,22,0
525,2025-04-14 08:50:44.178657,San Salvador,Restaurante,Nublado,Bajo,25,0
526,2025-07-21 02:53:31.883694,Santa Ana,Tienda en línea,Nublado,Alto,55,31
527,2025-07-19 21:27:28.664543,La Libertad,Supermercado,Soleado,Medio,46,21
528,2025-08-15 19:24:43.779672,La Libertad,Farmacia,Nublado,Medio,37,0
529,2025-08-18 21:39:27.096833,Santa Ana,Farmacia,Lluvioso,Bajo,40,17
530,2025-03-14 13:41:52.501999,San Miguel,Restaurante,Lluvioso,Medio,65,31
531,2025-03-26 22:45:18.613810,Santa Ana,Supermercado,Soleado,Bajo,25,0
532,2025-07-01 11:06:47.997044,San Salvador,Supermercado,Soleado,Alto,50,24
533,2025-07-28 17:52:08.484447,Santa Ana,Restaurante,Soleado,Alto,51,13
534,2025-05-26 18:07:19.341486,San Miguel,Restaurante,Nublado,Bajo,32,0
535,2025-03-25 04:26:22.954246,San Salvador,Restaurante,Soleado,Alto,36,3
536,2025-08-30 07:18:00.674424,San Salvador,Farmacia,Lluvioso,Bajo,49,24
537,2025-04-29 19:18:58.378733,San Miguel,Tienda en línea,Nublado,Medio,30,0
538,2025-07-30 16:50:32.687085,San Miguel,Restaurante,Nublado,Alto,55,15
539,2025-07-09 08:47:40.038194,La Libertad,Farmacia,Nublado,Medio,40,1
540,2025-08-30 23:57:37.992465,San Salvador,Farmacia,Lluvioso,Bajo,51,27
541,2025-04-25 23:10:08.605688,San Salvador,Farmacia,Lluvioso,Medio,57,17
542,2025-03-06 20:13:31.316525,San Salvador,Supermercado,Soleado,Bajo,40,10
543,2025-04-16 17:40:45.545738,San Salvador,Farmacia,Lluvioso,Bajo,27,0
544,2025-05-17 10:31:56.991938,La Libertad,Supermercado,Lluvioso,Medio,34,0
545,2025-06-22 01:10:10.796310,San Miguel,Farmacia,Nublado,Bajo,46,19
546,2025-03-29 15:19:47.526013,San Salvador,Tienda en línea,Soleado,Alto,47,25
547,2025-03-18 09:05:51.366174,San Salvador,Farmacia,Lluvioso,Medio,57,29
548,2025-03-12 16:49:04.313946,Santa Ana,Tienda en línea,Nublado,Alto,46,16
549,2025-03-07 03:12:51.575435,Santa Ana,Tienda en línea,Soleado,Medio,31,0
550,2025-04-04 11:25:37.784492,San Miguel,Tienda en línea,Lluvioso,Medio,32,1
551,2025-05-06 00:26:51.413026,La Libertad,Farmacia,Lluvioso,Alto,56,27
552,2025-03-19 20:49:20.446690,San Salvador,Farmacia,Lluvioso,Medio,58,29
553,2025-04-24 17:17:55.900031,San Salvador,Restaurante,Nublado,Alto,49,9
554,2025-08-04 18:43:17.588683,San Miguel,Supermercado,Lluvioso,Medio,48,17
555,2025-08-22 01:45:33.977503,Santa Ana,Supermercado,Nublado,Alto,63,34
556,2025-08-04 05:17:59.753015,San Miguel,Restaurante,Soleado,Bajo,28,1
557,2025-08-24 10:39:18.419164,San Salvador,Restaurante,Nublado,Medio,42,2
558,2025-06-26 08:09:58.320596,San Miguel,Restaurante,Lluvioso,Alto,60,33
559,2025-07-10 23:25:23.188890,San Salvador,Restaurante,Soleado,Alto,30,0
560,2025-04-23 19:19:17.852707,Santa Ana,Farmacia,Nublado,Bajo,26,0
561,2025-03-14 06:13:05.143086,San Miguel,Tienda en línea,Soleado,Alto,38,1
562,2025-03-24 07:03:41.453377,La Libertad,Farmacia,Lluvioso,Medio,58,30
563,2025-07-19 08:31:43.061991,La Libertad,Farmacia,Soleado,Medio,46,12
564,2025-05-28 21:27:32.284415,Santa Ana,Farmacia,Lluvioso,Bajo,36,15
565,2025-06-06 21:06:12.739354,La Libertad,Farmacia,Nublado,Medio,48,16
566,2025-08-21 01:38:49.491661,San Salvador,Farmacia,Soleado,Medio,49,14
567,2025-07-30 05:09:42.911231,Santa Ana,Restaurante,Nublado,Medio,46,17
568,2025-05-17 18:03:25.866263,Santa Ana,Farmacia,Lluvioso,Bajo,43,15
569,2025-03-03 05:31:46.541595,La Libertad,Tienda en línea,Lluvioso,Bajo,34,10
570,2025-06-12 08:58:20.514168,La Libertad,Tienda en línea,Nublado,Bajo,41,19
571,2025-03-27 01:50:03.459206,Santa Ana,Supermercado,Lluvioso,Bajo,34,4
572,2025-05-12 11:13:47.841003,La Libertad,Tienda en línea,Lluvioso,Alto,47,10
573,2025-06-12 22:23:09.338816,San Salvador,Farmacia,Nublado,Alto,37,17
574,2025-04-11 15:51:02.594793,La Libertad,Tienda en línea,Lluvioso,Bajo,47,23
575,2025-04-19 13:06:54.154703,Santa Ana,Farmacia,Lluvioso,Bajo,44,15
576,2025-05-01 18:23:34.898434,San Miguel,Farmacia,Lluvioso,Medio,60,32
577,2025-04-25 03:33:21.901488,Santa Ana,Tienda en línea,Nublado,Alto,41,8
578,2025-07-07 22:16:48.053762,San Salvador,Restaurante,Lluvioso,Bajo,46,26
579,2025-05-19 11:06:55.683870,San Salvador,Restaurante,Soleado,Bajo,43,16
580,2025-05-30 23:32:24.857139,San Miguel,Farmacia,Nublado,Medio,51,13
581,2025-05-28 01:54:27.236871,San Miguel,Restaurante,Soleado,Alto,59,22
582,2025-08-28 20:55:37.914560,La Libertad,Supermercado,Soleado,Medio,22,0
583,2025-05-28 04:49:54.149255,San Miguel,Farmacia,Nublado,Alto,62,31
584,2025-08-24 20:32:33.760874,San Miguel,Farmacia,Soleado,Alto,45,8
585,2025-04-16 08:42:29.520319,San Miguel,Tienda en línea,Soleado,Bajo,32,0
586,2025-06-09 09:20:18.389433,San Miguel,Supermercado,Soleado,Alto,53,27
587,2025-05-08 03:52:03.434920,San Salvador,Tienda en línea,Lluvioso,Bajo,41,14
588,2025-08-21 22:09:38.726205,San Miguel,Farmacia,Nublado,Alto,44,5
589,2025-08-17 10:22:45.615799,San Miguel,Supermercado,Lluvioso,Bajo,55,17
590,2025-07-31 09:45:54.281864,Santa Ana,Supermercado,Soleado,Bajo,17,0
591,2025-08-29 06:06:24.567459,Santa Ana,Restaurante,Lluvioso,Medio,38,9
592,2025-08-18 03:20:14.465628,La Libertad,Farmacia,Soleado,Medio,44,6
593,2025-03-06 12:52:17.164994,San Miguel,Tienda en línea,Lluvioso,Bajo,30,4
594,2025-05-29 16:40:42.687929,La Libertad,Tienda en línea,Nublado,Bajo,23,0
595,2025-06-15 12:48:57.704045,San Salvador,Supermercado,Nublado,Alto,43,12
596,2025-08-05 05:13:40.593608,La Libertad,Farmacia,Nublado,Bajo,22,0
597,2025-06-16 16:30:48.065061,San Salvador,Restaurante,Lluvioso,Medio,33,0
598,2025-08-05 05:47:06.872703,San Miguel,Supermercado,Soleado,Bajo,43,10
599,2025-07-23 02:26:24.246194,Santa Ana,Supermercado,Soleado,Bajo,27,0
600,2025-07-26 13:33:40.706784,San Salvador,Tienda en línea,Lluvioso,Medio,34,3
601,2025-06-01 09:15:18.206961,San Salvador,Supermercado,Soleado,Alto,51,23
602,2025-05-20 02:18:15.482040,San Salvador,Restaurante,Nublado,Bajo,25,4
603,2025-04-06 04:12:17.389715,San Miguel,Supermercado,Soleado,Medio,51,22
604,2025-03-29 08:44:10.620433,La Libertad,Supermercado,Lluvioso,Bajo,36,14
605,2025-06-01 21:10:41.375576,San Miguel,Farmacia,Nublado,Alto,64,36
606,2025-07-25 07:18:26.945603,Santa Ana,Restaurante,Soleado,Bajo,38,6
